Sprite,Name,Type 1,Type 2,Ability 1,Ability 2,Ability 3,HP,Attack,Defense,Special Attack,Special Defense,Speed
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,Hatterene,Psychic,Fairy,Healer,Anticipation,Magic-bounce,57,90,95,136,103,29
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,Impidimp,Dark,Fairy,Prankster,Frisk,Pickpocket,45,45,30,55,40,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,Morgrem,Dark,Fairy,Prankster,Frisk,Pickpocket,65,60,45,75,55,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,Grimmsnarl,Dark,Fairy,Prankster,Frisk,Pickpocket,95,120,65,95,75,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,Obstagoon,Dark,Normal,Reckless,Guts,Defiant,93,90,101,60,81,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,Perrserker,Steel,None,Battle-armor,Tough-claws,Steely-spirit,70,110,100,50,60,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,Cursola,Ghost,None,Weak-armor,Perish-body,None,60,95,50,145,130,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,Sirfetchd,Fighting,None,Steadfast,Scrappy,None,62,135,95,68,82,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,Mr-rime,Ice,Psychic,Tangled-feet,Screen-cleaner,Ice-body,80,85,75,110,100,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,Runerigus,Ground,Ghost,Wandering-spirit,None,None,58,95,145,50,105,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,Milcery,Fairy,None,Sweet-veil,Aroma-veil,None,45,40,40,50,61,34
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,Alcremie,Fairy,None,Sweet-veil,Aroma-veil,None,65,60,75,110,121,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,Falinks,Fighting,None,Battle-armor,Defiant,None,65,100,100,70,60,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,Pincurchin,Electric,None,Lightning-rod,Electric-surge,None,48,101,95,91,85,15
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,Snom,Ice,Bug,Shield-dust,Ice-scales,None,30,25,35,45,30,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,Frosmoth,Ice,Bug,Shield-dust,Ice-scales,None,70,65,60,125,90,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,Stonjourner,Rock,None,Power-spot,None,None,100,125,135,20,20,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,Eiscue-ice,Ice,None,Ice-face,None,None,75,80,110,65,90,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,Indeedee-male,Psychic,Normal,Inner-focus,Synchronize,Psychic-surge,60,65,55,105,95,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,Morpeko,Electric,Dark,Hunger-switch,None,None,58,95,58,70,58,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,Cufant,Steel,None,Sheer-force,Heavy-metal,None,72,80,49,40,49,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,Copperajah,Steel,None,Sheer-force,Heavy-metal,None,122,130,69,80,69,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,Dracozolt,Electric,Dragon,Volt-absorb,Hustle,Sand-rush,90,100,90,80,70,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,Arctozolt,Electric,Ice,Volt-absorb,Static,Slush-rush,90,100,90,90,80,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,Dracovish,Water,Dragon,Water-absorb,Strong-jaw,Sand-rush,90,90,100,70,80,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,Arctovish,Water,Ice,Water-absorb,Ice-body,Slush-rush,90,90,100,80,90,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,Duraludon,Steel,Dragon,Light-metal,Heavy-metal,Stalwart,70,95,115,120,50,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,Dreepy,Dragon,Ghost,Clear-body,Infiltrator,Cursed-body,28,60,30,40,30,82
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,Drakloak,Dragon,Ghost,Clear-body,Infiltrator,Cursed-body,68,80,50,60,50,102
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,Dragapult,Dragon,Ghost,Clear-body,Infiltrator,Cursed-body,88,120,75,100,75,142
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,Zacian-hero,Fairy,None,Intrepid-sword,None,None,92,130,115,80,115,138
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,Zamazenta-hero,Fighting,None,Dauntless-shield,None,None,92,130,115,80,115,138
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,Eternatus,Poison,Dragon,Pressure,None,None,140,85,95,145,95,130
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,Kubfu,Fighting,None,Inner-focus,None,None,60,90,60,53,50,72
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,Urshifu-single-strike,Fighting,Dark,Unseen-fist,None,None,100,130,100,63,60,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,Zarude,Dark,Grass,Leaf-guard,None,None,105,120,105,70,95,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,Regieleki,Electric,None,Transistor,None,None,80,100,50,100,50,200
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,Regidrago,Dragon,None,Dragons-maw,None,None,200,100,50,100,50,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,Glastrier,Ice,None,Chilling-neigh,None,None,100,145,130,65,110,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,Spectrier,Ghost,None,Grim-neigh,None,None,100,65,60,145,80,130
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,Calyrex,Psychic,Grass,Unnerve,None,None,100,80,80,80,80,80
